city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold + Centrality),0,14.576662642380978,1.4969664312678423,2035,True
Eindhoven,Ablation_No_MC_Dropout,0,16.77602225604955,1.4969664312678423,2372,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),0,25.988137105663746,1.4969664312678423,3836,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),0,14.282714818119778,1.4801510666293534,2103,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold + Centrality),1,14.60290798383287,1.4904231671579242,2036,True
Eindhoven,Ablation_No_MC_Dropout,1,16.77602225604955,1.4904231671579242,2372,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),1,26.135111017794344,1.4904231671579242,3859,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),1,14.734134691092326,1.4904231671579242,2159,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold + Centrality),2,14.61340612041363,1.4904231671579242,2023,True
Eindhoven,Ablation_No_MC_Dropout,2,16.77602225604955,1.4904231671579242,2372,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),2,26.014382447115636,1.4904231671579242,3835,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),2,14.970342764159362,1.3773728071903741,2228,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold + Centrality),3,14.513673822896433,1.4904231671579244,2009,True
Eindhoven,Ablation_No_MC_Dropout,3,16.77602225604955,1.4904231671579244,2372,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),3,25.956642695921474,1.4904231671579244,3830,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),3,14.534670096057944,1.4117674339574813,2150,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold + Centrality),4,14.571413574090597,1.4904231671579242,2029,True
Eindhoven,Ablation_No_MC_Dropout,4,16.77602225604955,1.4904231671579242,2372,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),4,25.935646422759962,1.4904231671579242,3823,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),4,14.676394939898163,1.4187586300478914,2184,True
