city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected,_source_file,n_evals
Eindhoven,B2_RandomSearch_Threshold(0.38),3,12.130596819064616,1.4904231671579244,1715,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,3,7.075744055430161,1.4904231671579244,948,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),3,7.075744055430161,1.3935882109434623,1226,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,4,14.109495564537294,1.4904231671579242,2029,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.37),4,11.175266390215736,1.4904231671579242,1556,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),4,11.77366017531888,1.4904231671579242,1655,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,4,6.960264553041835,1.4904231671579242,931,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),4,6.960264553041835,1.4886874543404185,1195,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,5,14.198729725473727,1.478085175918126,2044,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.38),5,11.91013595086872,1.478085175918126,1681,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),5,11.747414833866989,1.478085175918126,1657,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,5,7.516665791821951,1.478085175918126,1009,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),5,7.516665791821951,1.4312994936611625,1304,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,6,13.962521652406698,1.485209697156156,2006,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.37),6,11.044039682956274,1.478085175918126,1547,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),6,12.38780116529316,1.485209697156156,1755,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,6,6.9707626896225925,1.478085175918126,929,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),6,6.9707626896225925,1.463623276331462,1210,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,7,14.177733452312214,1.4696471635242911,2049,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.38),7,12.571518555456407,1.4696471635242911,1781,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.37),7,11.427221668153903,1.4696471635242911,1599,True,adaptive_ga_feedback_20260705_013511.csv,48.0
