city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected,n_evals
Eindhoven,A_Base_Threshold_0.40,0,14.062253949923889,1.4969664312678423,2035,True,
Eindhoven,B1_GA_Threshold(0.37),0,11.416723531573146,1.4906850794646482,1612,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.41),0,14.60290798383287,1.4969664312678423,2111,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,0,7.149231011495459,1.4906850794646482,961,True,
Eindhoven,D_Random_Pruning(matched_to_C),0,7.149231011495459,1.2305422924506562,1236,True,
Eindhoven,A_Base_Threshold_0.40,1,14.1567371791507,1.4904231671579242,2036,True,
Eindhoven,B1_GA_Threshold(0.37),1,11.301244029184819,1.4904231671579242,1592,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),1,12.324812345808619,1.4904231671579242,1742,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,1,6.981260826203349,1.4904231671579242,932,True,
Eindhoven,D_Random_Pruning(matched_to_C),1,6.981260826203349,1.3791431191221264,1192,True,
Eindhoven,A_Base_Threshold_0.40,2,14.098997427956538,1.4904231671579242,2023,True,
Eindhoven,B1_GA_Threshold(0.37),2,11.107028502440816,1.4904231671579242,1552,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),2,12.28806886777597,1.4904231671579242,1733,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,2,6.981260826203349,1.4904231671579242,941,True,
Eindhoven,D_Random_Pruning(matched_to_C),2,6.981260826203349,1.4287470206979906,1202,True,
Eindhoven,A_Base_Threshold_0.40,3,14.02551047189124,1.4904231671579244,2009,True,
Eindhoven,B1_GA_Threshold(0.37),3,11.2330061414099,1.4904231671579244,1587,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),3,12.130596819064616,1.4904231671579244,1715,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,3,7.075744055430161,1.4904231671579244,948,True,
Eindhoven,D_Random_Pruning(matched_to_C),3,7.075744055430161,1.3935882109434625,1226,True,
Eindhoven,A_Base_Threshold_0.40,4,14.109495564537294,1.4904231671579242,2029,True,
Eindhoven,B1_GA_Threshold(0.37),4,11.175266390215736,1.4904231671579242,1556,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),4,11.77366017531888,1.4904231671579242,1655,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,4,6.960264553041835,1.4904231671579242,931,True,
Eindhoven,D_Random_Pruning(matched_to_C),4,6.960264553041835,1.4886874543404183,1195,True,
Eindhoven,A_Base_Threshold_0.40,5,14.198729725473727,1.478085175918126,2044,True,
Eindhoven,B1_GA_Threshold(0.38),5,11.910135950868721,1.478085175918126,1681,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),5,11.747414833866989,1.478085175918126,1657,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,5,7.516665791821951,1.478085175918126,1009,True,
Eindhoven,D_Random_Pruning(matched_to_C),5,7.516665791821951,1.4312994936611623,1304,True,
Eindhoven,A_Base_Threshold_0.40,6,13.962521652406698,1.4852096971561561,2006,True,
Eindhoven,B1_GA_Threshold(0.37),6,11.044039682956274,1.478085175918126,1547,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.38),6,12.38780116529316,1.4852096971561561,1755,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,6,6.9707626896225925,1.478085175918126,929,True,
Eindhoven,D_Random_Pruning(matched_to_C),6,6.9707626896225925,1.463623276331462,1210,True,
Eindhoven,A_Base_Threshold_0.40,7,14.177733452312214,1.4696471635242911,2049,True,
Eindhoven,B1_GA_Threshold(0.38),7,12.571518555456407,1.4696471635242911,1781,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.37),7,11.427221668153903,1.4696471635242911,1599,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,7,7.9785838013752555,1.4696471635242911,1071,True,
Eindhoven,D_Random_Pruning(matched_to_C),7,7.9785838013752555,1.3805222235929897,1372,True,
Eindhoven,A_Base_Threshold_0.40,8,14.16198624744108,1.4852096971561561,2034,True,
Eindhoven,B1_GA_Threshold(0.38),8,11.857645267964937,1.4852096971561561,1673,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.39),8,13.264395569786364,1.4852096971561561,1890,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,8,7.642643430791035,1.4852096971561561,1024,True,
Eindhoven,D_Random_Pruning(matched_to_C),8,7.642643430791035,1.413880383592206,1320,True,
Eindhoven,A_Base_Threshold_0.40,9,14.046506745052753,1.465900397878726,2007,True,
Eindhoven,B1_GA_Threshold(0.37),9,11.537452102251851,1.465900397878726,1615,True,48.0
Eindhoven,B2_RandomSearch_Threshold(0.41),9,15.301034066453203,1.465900397878726,2231,True,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,9,7.416933494304762,1.4402616672584496,997,True,
Eindhoven,D_Random_Pruning(matched_to_C),9,7.416933494304762,1.465900397878726,1268,True,
