city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected
Rome,E_Fuzzy_Pruning,0,17.303482362499718,1.4941393032354373,13853,True
Rome,C_GA_Threshold_plus_Feedback,0,17.303482362499718,1.3938402481887195,14958,True
Rome,D_Random_Pruning(matched),0,17.303482362499718,1.4058254012512539,14427,True
Rome,E_Fuzzy_Pruning,1,17.36216118621499,1.4863531791922284,13927,True
Rome,C_GA_Threshold_plus_Feedback,1,17.36216118621499,1.4701844385386116,14997,True
Rome,D_Random_Pruning(matched),1,17.36216118621499,1.4910624366847747,14485,True
Rome,E_Fuzzy_Pruning,2,17.294454851158907,1.4678042742357635,13860,True
Rome,C_GA_Threshold_plus_Feedback,2,17.294454851158907,1.2428536173456328,14941,True
Rome,D_Random_Pruning(matched),2,17.294454851158907,1.4905942814653192,14364,True
Rome,E_Fuzzy_Pruning,3,17.36216118621499,1.4712940692135106,13961,True
Rome,C_GA_Threshold_plus_Feedback,3,17.36216118621499,1.449420773517546,14998,True
Rome,D_Random_Pruning(matched),3,17.36216118621499,1.4545494330787259,14486,True
Rome,E_Fuzzy_Pruning,4,17.298968606829312,1.4759726576424068,13877,True
Rome,C_GA_Threshold_plus_Feedback,4,17.298968606829312,1.4217645262438456,14945,True
Rome,D_Random_Pruning(matched),4,17.298968606829312,1.3891493950107408,14417,True
Rome,E_Fuzzy_Pruning,5,17.358775869462185,1.4948441760209783,13945,True
Rome,C_GA_Threshold_plus_Feedback,5,17.358775869462185,1.4748496174434234,15006,True
Rome,D_Random_Pruning(matched),5,17.358775869462185,1.4948441760209783,14484,True
Rome,E_Fuzzy_Pruning,6,17.252702611207653,1.4941393032354373,13902,True
Rome,C_GA_Threshold_plus_Feedback,6,17.252702611207653,1.393488122074106,14906,True
Rome,D_Random_Pruning(matched),6,17.252702611207653,1.4897932085476184,14311,True
Rome,E_Fuzzy_Pruning,7,17.274142950642084,1.4886608864156543,13869,True
Rome,C_GA_Threshold_plus_Feedback,7,17.274142950642084,1.1970563761793886,14927,True
Rome,D_Random_Pruning(matched),7,17.274142950642084,1.4886608864156543,14364,True
Rome,E_Fuzzy_Pruning,8,17.331693335439752,1.4042396056570239,13943,True
Rome,C_GA_Threshold_plus_Feedback,8,17.331693335439752,1.4476996117285372,14977,True
Rome,D_Random_Pruning(matched),8,17.331693335439752,1.4929750951082974,14419,True
Rome,E_Fuzzy_Pruning,9,17.341849285698167,1.460301216211432,13947,True
Rome,C_GA_Threshold_plus_Feedback,9,17.341849285698167,1.1779951412976715,14986,True
Rome,D_Random_Pruning(matched),9,17.341849285698167,1.390534061617633,14443,True
