city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected
Paris,Full_Proposed (MC-Dropout + GA-threshold + Centrality),0,31.6527863171427,1.4011910399426097,4619,True
Paris,Ablation_No_MC_Dropout,0,36.14107651892012,1.4358471997220716,5236,True
Paris,Ablation_Non_GA_Threshold(0.50),0,46.99569616008049,1.4358471997220716,6714,True
Paris,Baseline_Random_Pruning(matched_sparsity),0,31.65837571963557,1.4082967449690027,4093,True
Paris,Full_Proposed (MC-Dropout + GA-threshold + Centrality),1,31.83164719691465,1.497418924768648,4646,True
Paris,Ablation_No_MC_Dropout,1,36.14107651892012,1.497418924768648,5236,True
Paris,Ablation_Non_GA_Threshold(0.50),1,47.0571795875021,1.497418924768648,6716,True
Paris,Baseline_Random_Pruning(matched_sparsity),1,31.814878989436025,1.497418924768648,4102,True
Paris,Full_Proposed (MC-Dropout + GA-threshold + Centrality),2,31.675143927114192,1.4810327162889787,4625,True
Paris,Ablation_No_MC_Dropout,2,36.14107651892012,1.496663266957356,5236,True
Paris,Ablation_Non_GA_Threshold(0.50),2,47.05159018500922,1.496663266957356,6703,True
Paris,Baseline_Random_Pruning(matched_sparsity),2,31.66955452462131,1.4142982882585962,4136,True
Paris,Full_Proposed (MC-Dropout + GA-threshold + Centrality),3,31.80370018445028,1.4566668841088244,4622,True
Paris,Ablation_No_MC_Dropout,3,36.14107651892012,1.4566668841088244,5236,True
Paris,Ablation_Non_GA_Threshold(0.50),3,46.906265720194504,1.485853091037453,6691,True
Paris,Baseline_Random_Pruning(matched_sparsity),3,31.41244200994914,1.485853091037453,4043,True
Paris,Full_Proposed (MC-Dropout + GA-threshold + Centrality),4,31.691912134592815,1.4893373824402054,4622,True
Paris,Ablation_No_MC_Dropout,4,36.14107651892012,1.4893373824402054,5236,True
Paris,Ablation_Non_GA_Threshold(0.50),4,46.92303392767313,1.4893373824402054,6699,True
Paris,Baseline_Random_Pruning(matched_sparsity),4,31.596892292213962,1.477399142723053,4054,True
