city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold),0,17.10671355834339,1.4969664312678423,2370,True
Eindhoven,Ablation_No_MC_Dropout,0,18.565954543068607,1.4969664312678423,2598,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),0,27.043199832029817,1.4969664312678423,3878,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),0,16.912498031599387,1.4801510666293534,2495,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold),1,17.09621542176264,1.4904231671579242,2375,True
Eindhoven,Ablation_No_MC_Dropout,1,18.565954543068607,1.4904231671579242,2598,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),1,26.969712875964515,1.4904231671579242,3865,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),1,17.033226602278095,1.4904231671579242,2499,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold),2,17.054222875439606,1.4904231671579242,2360,True
Eindhoven,Ablation_No_MC_Dropout,2,18.565954543068607,1.4904231671579242,2598,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),2,26.91722219306073,1.4904231671579242,3863,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),2,17.327174426539294,1.3773728071903741,2579,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold),3,17.138207968085663,1.4904231671579244,2384,True
Eindhoven,Ablation_No_MC_Dropout,3,18.565954543068607,1.4904231671579244,2598,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),3,27.053697968610567,1.4904231671579244,3879,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),3,17.11196262663377,1.4117674339574813,2541,True
Eindhoven,Full_Proposed (MC-Dropout + GA-threshold),4,17.069970080310746,1.4904231671579242,2359,True
Eindhoven,Ablation_No_MC_Dropout,4,18.565954543068607,1.4904231671579242,2598,True
Eindhoven,Ablation_Non_GA_Threshold(0.50),4,26.990709149126037,1.4904231671579242,3881,True
Eindhoven,Baseline_Random_Pruning(matched_sparsity),4,17.232691197312477,1.4187586300478914,2560,True
