node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,predicted
29321863,42578786,20.249359461006,3,3,19.90800243592821,4.028612260706723,0.4235421786014587,0.0001292291492155,7.852537388747766e-05,1,1
29321863,42578583,52.6951535615732,3,3,-51.8098261266714,-10.469009943306446,0.1676128924685826,0.0001292291492155,0.0001257728693831,1,1
42574770,42574768,67.79302733800913,3,3,-67.82211717404425,-0.6061598947271705,0.1308272124117929,0.0001590259551958,0.0001232347861395,1,1
42574770,42575012,65.12413364282006,3,4,63.51524447684642,13.84068618249148,0.181476857826522,0.0001590259551958,0.0002148791671713,1,1
42578786,42578889,32.498789765845444,3,3,31.60567159939092,7.978159918449819,0.268666422366583,7.852537388747766e-05,0.0001576073154051,1,1
42578786,42580621,77.70533238297575,3,4,-5.001738435705192,77.58485557232052,0.1524674331036259,7.852537388747766e-05,0.0002083021339025,1,1
42578583,42578582,20.90348655223433,3,3,-20.94262435974088,-1.035713231191039,0.4108934885109387,0.0001257728693831,7.557264916476441e-05,1,1
29365651,10869222376,12.584313034567725,3,3,12.382132873288356,0.4331948645412922,0.662528902057681,9.53126203381508e-05,3.7480324354082384e-05,0,1
29365651,10869222373,11.02497002420897,3,4,9.85325012775138,4.376686092466116,0.9979234855339596,9.53126203381508e-05,4.322859242071003e-05,1,1
10869222376,42569153,59.071470545368896,3,3,50.0896241083974,-27.991845674812797,0.1498215362183078,3.7480324354082384e-05,0.000194697988499,0,1
10869222376,10869222373,4.679075637514528,3,4,-2.528882745536976,3.943491227924824,2.113019928935451,3.7480324354082384e-05,4.322859242071003e-05,1,1
10869222373,10869222372,5.329487414712601,4,3,5.158819362637587,1.4003452947363255,1.8958881207515408,4.322859242071003e-05,0.0001229886679215,1,1
10869222373,42570489,13.671746737668098,4,3,-5.018342875875533,12.652719271369278,0.8178985239154462,4.322859242071003e-05,0.0001256319649444,1,1
29532629,3809072264,138.9632332020653,2,3,-93.3648869843455,-98.65649047121406,0.0428684009559695,0.0001480292038893,0.0001285528794041,1,1
29532629,29532632,88.25462112198962,2,1,-9.05012462346349,-83.98102974705398,0.0224078033703877,0.0001480292038893,6.852241809665507e-05,1,1
3809072264,42671899,36.88996882504812,3,4,-0.8923088771989569,-35.83150548115373,0.3167065155267982,0.0001285528794041,0.0002130472263551,0,1
3809072264,8645314630,34.284610761999595,3,3,6.0261437215376645,-33.7672168686986,0.2550687057512538,0.0001285528794041,5.137996795410007e-05,1,1
29653304,42572668,22.07185621039076,3,3,-7.543753252946772,20.74808423686773,0.3900856488498188,0.0001491852859448,5.058297453040736e-05,1,1
29653304,42571185,93.84122045900168,3,3,-90.09427998040336,-27.209529313258827,0.094895446900017,0.0001491852859448,0.0001042709470029,1,1
42572668,42572667,21.029705558989736,3,3,-20.35912745061796,-5.515241565182805,0.4085392778355741,5.058297453040736e-05,0.0001259354827135,1,1
42572668,42572953,35.294933001389026,3,3,33.55436389846727,11.275849641300738,0.2479684974113484,5.058297453040736e-05,0.0001461998010321,1,1
42573982,42572568,36.14620353625598,3,3,24.6420545267174,-26.33057219348848,0.2422858635126921,0.0002013144715742,7.889229322799553e-05,1,1
42571185,6817370222,29.56157025216013,3,3,-29.16250421025325,-5.370049837976694,0.2944874862692589,0.0001042709470029,0.000119444903732,0,1
42571185,6817370223,29.30730159805252,3,4,-27.625033018994145,-10.03745647892356,0.3959441905831397,0.0001042709470029,0.0001765447598254,1,1
29653307,59933913,114.71329213696391,3,3,-103.56834178208372,8.84583570342511,0.0777784456201207,0.0001653590800317,0.0001606449966084,1,1
29653307,42572349,64.87563611222876,3,3,62.24128399067558,18.96642983518541,0.1366210716305977,0.0001653590800317,0.0001329274143701,1,1
42577055,42576704,67.10679894298082,3,3,-64.39717999158893,-19.57284788414836,0.1321453972243626,0.0001446294843556,0.0001645607124512,1,1
42577055,42577338,67.70671506877554,3,4,64.95226149691734,19.81526485830545,0.1746554174215428,0.0001446294843556,0.0001567710477485,1,1
59933913,1266416896,22.58086690463326,3,1,-22.340694121667184,3.1900139255449176,0.1272217858712628,0.0001606449966084,2.852101654841457e-05,1,1
42572349,42572667,59.4007167588802,3,3,57.03103019518312,17.230864718556404,0.1490048542954882,0.0001329274143701,0.0001259354827135,1,1
29654546,42568013,55.49180741153639,3,3,15.263491139397956,-53.39024026412517,0.1593151363424438,0.0001289768969603,0.000112796698311,1,1
